Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.262389,-0.36108,0.412883,28.0,24.0,18.0,168.0
26.0,-0.213364,-0.3058,0.425624,28.0,24.0,18.0,168.0
31.0,-0.156404,-0.2564300000000001,0.429362,28.0,24.0,18.0,168.0
35.0,-0.092536,-0.19951,0.428007,28.0,24.0,18.0,168.0
39.0,-0.0301023,-0.1439400000000001,0.423981,28.0,24.0,18.0,168.0
44.0,0.028358851,-0.0902400000000001,0.421891,28.0,24.0,18.0,168.0
48.0,0.0774028,-0.0312100000000001,0.417512,28.0,24.0,18.0,168.0
54.0,0.134202,0.0237699999999998,0.4206,28.0,24.0,18.0,168.0
61.0,0.18483,0.0753099999999999,0.419043,28.0,24.0,18.0,168.0
72.0,0.237988,0.1200399999999999,0.415503,28.0,24.0,18.0,168.0
