Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
0,-0.198729,0.94309,0.247361
1,-0.198814,0.942956,0.24726
2,-0.198834,0.9429,0.247241
3,-0.198891,0.942831,0.247203
4,-0.198963,0.942785,0.247158
5,-0.199067,0.942781,0.247161
6,-0.19908,0.942795,0.247136
7,-0.199127,0.942811,0.247131
8,-0.199149,0.942806,0.247101
9,-0.199188,0.94278,0.247081
10,-0.199208,0.942757,0.247038
11,-0.19926,0.942744,0.247021
12,-0.199302,0.942759,0.247021
13,-0.199328,0.942771,0.247015
14,-0.199365,0.942806,0.247056
15,-0.199395,0.942832,0.247066
16,-0.199455,0.942857,0.24708
17,-0.199564,0.942775,0.246986
18,-0.199614,0.942705,0.246894
19,-0.199658,0.942659,0.246841
20,-0.199669,0.94262,0.246776
21,-0.199672,0.942607,0.246724
22,-0.199652,0.942628,0.24675
23,-0.199689,0.942647,0.246782
24,-0.199897,0.942426,0.246665
25,-0.199938,0.94243,0.24663
26,-0.199955,0.942467,0.246614
27,-0.199957,0.942514,0.246601
28,-0.19997,0.942541,0.246565
29,-0.200025,0.942544,0.246545
30,-0.200185,0.942489,0.246482
31,-0.200325,0.942381,0.246371
32,-0.200333,0.942345,0.246308
33,-0.200346,0.942315,0.246262
34,-0.200285,0.942293,0.246201
35,-0.200249,0.942231,0.246053
36,-0.200291,0.941964,0.2458
37,-0.200249,0.941732,0.245709
38,-0.200234,0.941523,0.24572
39,-0.20017,0.941348,0.245732
40,-0.199729,0.940888,0.245686
41,-0.199295,0.939378,0.245764
42,-0.199465,0.938431,0.245966
43,-0.199483,0.937379,0.246057
44,-0.199092,0.936786,0.246961
45,-0.199478,0.937741,0.249446
46,-0.200278,0.939474,0.253319
47,-0.199517,0.946163,0.267693
48,-0.200778,0.957938,0.28668
49,-0.200083,0.966731,0.295589
50,-0.201657,0.981281,0.313661
51,-0.202208,0.990139,0.323917
52,-0.202286,0.999432,0.333827
53,-0.202858,1.00754,0.343736
54,-0.203521,1.02701,0.366161
55,-0.204261,1.03707,0.377722
56,-0.205182,1.04592,0.3878
57,-0.209179,1.06265,0.410812
58,-0.207052,1.07764,0.415877
59,-0.2132,1.11145,0.457323
60,-0.215564,1.13303,0.480177
61,-0.216767,1.14205,0.489572
62,-0.218254,1.1526,0.500218
63,-0.219781,1.16319,0.510537
64,-0.221957,1.18377,0.528946
65,-0.222937,1.19473,0.538364
66,-0.223811,1.20593,0.547431
67,-0.225013,1.21292,0.555406
68,-0.225609,1.22666,0.563215
69,-0.226674,1.23609,0.570919
70,-0.227693,1.24564,0.578242
71,-0.228724,1.25467,0.585167
72,-0.229678,1.26283,0.591725
73,-0.231412,1.27736,0.6032
74,-0.233267,1.288,0.609218
75,-0.234334,1.29604,0.614835
76,-0.23521,1.30242,0.619381
77,-0.24007,1.30812,0.62469
78,-0.241026,1.32626,0.63904
79,-0.242071,1.33062,0.642826
80,-0.244751,1.3493,0.656625
81,-0.24645,1.35934,0.662825
82,-0.247593,1.36397,0.6656
83,-0.24862,1.36741,0.667686
84,-0.250518,1.37348,0.671751
85,-0.251441,1.3761,0.673638
86,-0.252732,1.37781,0.675122
87,-0.25332,1.3801,0.676789
88,-0.254308,1.38146,0.678046
89,-0.257818,1.38169,0.679408
90,-0.260009,1.3814,0.679596
91,-0.265293,1.38391,0.679739
92,-0.266049,1.38413,0.679472
93,-0.267332,1.38355,0.678893
94,-0.268747,1.3829,0.678187
95,-0.270599,1.38036,0.6766
96,-0.271855,1.37715,0.675774
97,-0.271367,1.37836,0.675587
98,-0.27073,1.3789,0.675705
99,-0.268265,1.3847,0.677095
100,-0.267149,1.38843,0.677926
101,-0.266274,1.3924,0.67862
102,-0.266553,1.39341,0.678718
103,-0.266887,1.39386,0.678751
104,-0.26713,1.39426,0.678791
105,-0.26717,1.39454,0.678847
106,-0.266825,1.3949,0.678997
107,-0.266242,1.39342,0.678809
108,-0.266057,1.39347,0.678859
109,-0.26596,1.39198,0.678606
110,-0.265955,1.39176,0.678569
111,-0.265979,1.39177,0.678574
112,-0.265976,1.39204,0.678624
113,-0.265806,1.39224,0.678676
114,-0.265469,1.39213,0.678682
115,-0.264601,1.39112,0.678626
116,-0.264407,1.39083,0.6786
117,-0.264219,1.39057,0.678575
118,-0.263555,1.38947,0.678452
119,-0.26348,1.38908,0.678373
120,-0.261992,1.38124,0.676758
121,-0.261676,1.38032,0.67658
122,-0.260541,1.37861,0.676307
123,-0.260698,1.3776,0.67606
124,-0.262173,1.37663,0.675673
125,-0.262487,1.37628,0.675543
126,-0.261634,1.37544,0.675401
127,-0.260645,1.37465,0.675328
128,-0.260813,1.37442,0.675273
129,-0.261555,1.37465,0.675259
130,-0.261591,1.37498,0.675325
131,-0.256848,1.37024,0.675346
132,-0.256459,1.37053,0.675435
133,-0.256425,1.37093,0.675504
134,-0.256506,1.37129,0.675561
135,-0.256909,1.37163,0.675596
136,-0.257459,1.37215,0.675654
137,-0.25805,1.37275,0.675747
138,-0.258736,1.37354,0.675899
139,-0.259904,1.37508,0.676279
140,-0.260641,1.37563,0.676424
141,-0.262487,1.37709,0.676788
142,-0.264546,1.37864,0.677248
143,-0.265566,1.37937,0.677555
144,-0.266444,1.38012,0.677876
145,-0.267424,1.38078,0.678136
146,-0.268261,1.38147,0.678381
147,-0.271705,1.38362,0.67898
148,-0.271642,1.38818,0.68002
149,-0.27084,1.38966,0.680183
