Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
0,-0.254291,-0.3562500000000002,0.405599
1,-0.254233,-0.3562500000000002,0.405566
2,-0.2541879999999999,-0.3562500000000002,0.405558
3,-0.254138,-0.3562800000000001,0.405534
4,-0.2541489999999999,-0.3563,0.405541
5,-0.2541549999999999,-0.3562800000000001,0.405528
6,-0.254227,-0.35623,0.405511
7,-0.254293,-0.3561700000000001,0.405509
8,-0.2543439999999999,-0.35612,0.40551
9,-0.2543669999999999,-0.3560700000000001,0.405535
10,-0.2543289999999999,-0.35609,0.40556
11,-0.254289,-0.35609,0.405599
12,-0.2541759999999999,-0.3561400000000001,0.405708
13,-0.254235,-0.3561000000000001,0.405701
14,-0.2543629999999999,-0.35603,0.405708
15,-0.2544519999999999,-0.35596,0.405702
16,-0.2544889999999999,-0.3559100000000001,0.405715
17,-0.254499,-0.3559000000000001,0.405718
18,-0.254401,-0.35595,0.405763
19,-0.254414,-0.3559400000000001,0.405768
20,-0.254528,-0.35589,0.405782
21,-0.2548459999999999,-0.3557000000000001,0.40578
22,-0.254943,-0.3556400000000002,0.405803
23,-0.2549349999999999,-0.35562,0.40583
24,-0.254855,-0.3556300000000001,0.405878
25,-0.254727,-0.3557100000000002,0.405907
26,-0.2545739999999999,-0.35586,0.405924
27,-0.2546219999999999,-0.35586,0.405899
28,-0.25492,-0.35568,0.40582
29,-0.2550949999999999,-0.3555900000000001,0.405759
30,-0.2552219999999999,-0.35552,0.405694
31,-0.2552299999999999,-0.3555000000000001,0.405665
32,-0.255173,-0.35555,0.40566
33,-0.255073,-0.35562,0.405666
34,-0.2549929999999999,-0.3557000000000001,0.405682
35,-0.2549639999999999,-0.3557600000000001,0.405714
36,-0.254996,-0.35578,0.405737
37,-0.2552259999999999,-0.35572,0.405766
38,-0.255326,-0.35569,0.405745
39,-0.2553899999999999,-0.3557300000000001,0.405782
40,-0.255428,-0.35579,0.405859
41,-0.2555249999999999,-0.3558100000000002,0.406027
42,-0.255689,-0.3557100000000002,0.406276
43,-0.256079,-0.3554000000000001,0.406663
44,-0.2566799999999999,-0.3549300000000002,0.407171
45,-0.2572339999999999,-0.3543700000000001,0.407648
46,-0.257509,-0.35395,0.407896
47,-0.25737,-0.35365,0.407983
48,-0.257295,-0.35338,0.408067
49,-0.2570489999999999,-0.3521100000000001,0.408955
50,-0.2567469999999999,-0.35064,0.409536
51,-0.255677,-0.34456,0.410562
52,-0.255254,-0.3406600000000002,0.410808
53,-0.254691,-0.33691,0.410907
54,-0.2538479999999999,-0.33202,0.411618
55,-0.2486179999999999,-0.3140100000000001,0.415382
56,-0.247557,-0.31243,0.414812
57,-0.246697,-0.3107500000000001,0.414216
58,-0.239851,-0.29003,0.421346
