Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
0,-0.212962,0.925747,0.26667
1,-0.212931,0.925777,0.266711
2,-0.212964,0.925861,0.2668
3,-0.21288,0.926053,0.266957
4,-0.212775,0.926084,0.266959
5,-0.212831,0.926132,0.26694
6,-0.21296,0.926083,0.266858
7,-0.212996,0.926053,0.266794
8,-0.213025,0.926044,0.266774
9,-0.212851,0.9261,0.26683
10,-0.212771,0.926178,0.266897
11,-0.212802,0.926194,0.266878
12,-0.212826,0.926215,0.266849
13,-0.212893,0.926298,0.266783
14,-0.212907,0.926413,0.266856
15,-0.212731,0.926553,0.266786
16,-0.212694,0.926559,0.26674
17,-0.212757,0.926514,0.266597
18,-0.212868,0.926414,0.266402
19,-0.212933,0.926355,0.266302
20,-0.212913,0.926291,0.266208
21,-0.212876,0.926236,0.266137
22,-0.212724,0.926178,0.266073
23,-0.212761,0.926176,0.266084
24,-0.212805,0.926177,0.266082
25,-0.212843,0.926189,0.266058
26,-0.212874,0.926195,0.266021
27,-0.212811,0.926118,0.26586
28,-0.212813,0.926103,0.265795
29,-0.21273,0.92608,0.26569
30,-0.212635,0.926042,0.265626
31,-0.212331,0.926062,0.265635
32,-0.212278,0.926024,0.265544
33,-0.211963,0.92581,0.265285
34,-0.211789,0.925645,0.265176
35,-0.211775,0.925355,0.265057
36,-0.211569,0.925119,0.265122
37,-0.211245,0.924755,0.264905
38,-0.210882,0.924394,0.264541
39,-0.210417,0.924183,0.263986
40,-0.210582,0.924592,0.26414
41,-0.210834,0.925206,0.264555
42,-0.21141,0.925451,0.264734
43,-0.212339,0.924315,0.264126
44,-0.211415,0.923712,0.264989
45,-0.203052,0.931464,0.27388
46,-0.200953,0.935493,0.277784
47,-0.199146,0.939486,0.281806
48,-0.197503,0.943251,0.285988
49,-0.195656,0.946906,0.290392
50,-0.19381,0.949917,0.294697
51,-0.184521,0.960253,0.310718
52,-0.179012,0.967327,0.322569
53,-0.173314,0.97679,0.336895
54,-0.171952,0.980969,0.343624
55,-0.162276,0.993948,0.359748
56,-0.157641,1.00087,0.368128
57,-0.145286,1.02159,0.393084
58,-0.132841,1.04498,0.419724
59,-0.123214,1.06205,0.438032
60,-0.117876,1.07136,0.446981
61,-0.112757,1.08061,0.45478
62,-0.107866,1.09022,0.463309
63,-0.102606,1.10078,0.471901
64,-0.0825749,1.14137,0.503145
65,-0.0724929,1.15952,0.51641
66,-0.0671216,1.16852,0.523078
67,-0.0621239,1.17689,0.529465
68,-0.0564045,1.18617,0.535475
69,-0.0509303,1.1957,0.541263
70,-0.0327634,1.2299,0.561555
71,-0.0263983,1.23952,0.565778
72,-0.0197927,1.25049,0.57419
73,-0.0113456,1.26374,0.581332
74,-0.00733927,1.27096,0.58513
75,-0.00374393,1.27778,0.588901
76,-0.000203794,1.28458,0.592427
77,0.00621382,1.29546,0.5983
78,0.00956421,1.3,0.60112
79,0.0129986,1.30406,0.603789
80,0.0162154,1.30815,0.606436
81,0.023581,1.32044,0.613261
82,0.0281287,1.32702,0.617063
83,0.0339263,1.3357,0.622065
84,0.0352382,1.33835,0.623642
85,0.0363132,1.34051,0.625014
86,0.0394131,1.34719,0.630263
87,0.0399594,1.34848,0.631189
88,0.0407068,1.35057,0.632135
89,0.0410143,1.35257,0.633141
90,0.0420531,1.3548,0.633809
91,0.0439635,1.35906,0.635036
92,0.0403616,1.36025,0.637407
93,0.0403701,1.36113,0.638088
94,0.0400214,1.36396,0.639767
95,0.0393177,1.36582,0.640606
96,0.0374159,1.37166,0.642866
97,0.0372067,1.37395,0.64361
98,0.0367385,1.37457,0.644041
99,0.0359518,1.37454,0.644378
100,0.0347145,1.37619,0.645238
101,0.0311983,1.3771,0.64672
102,0.0304979,1.37721,0.646977
103,0.0300855,1.3774,0.647156
104,0.0297064,1.37753,0.647313
105,0.0286905,1.37703,0.647552
106,0.0280336,1.37649,0.647654
107,0.0263764,1.37519,0.64793
108,0.0248112,1.37322,0.648046
109,0.0244493,1.37315,0.648114
110,0.0231907,1.372,0.648256
111,0.0204954,1.36979,0.648569
112,0.0190723,1.36781,0.648433
113,0.0186042,1.36716,0.648429
114,0.0179556,1.36577,0.648313
115,0.0175376,1.36509,0.648282
116,0.0170871,1.36454,0.648296
117,0.0161477,1.36346,0.64833
118,0.0145665,1.36142,0.648344
119,0.0142504,1.36085,0.648283
120,0.0141026,1.36043,0.648205
121,0.0140624,1.36019,0.648139
122,0.0139357,1.35989,0.648102
123,0.0138074,1.35948,0.647999
124,0.0134832,1.35934,0.648043
125,0.0132579,1.35912,0.648048
126,0.0132418,1.35916,0.648067
127,0.0134147,1.3597,0.648153
128,0.0137529,1.35982,0.648102
129,0.013678,1.36068,0.648241
130,0.0135835,1.36105,0.648343
131,0.0137002,1.36145,0.648414
132,0.0140612,1.3619,0.648442
133,0.0145573,1.36229,0.648422
134,0.0150176,1.36268,0.648399
135,0.0150915,1.3626,0.648344
136,0.0150488,1.36256,0.648336
137,0.0153839,1.36277,0.648318
138,0.0157326,1.36294,0.648295
139,0.0167684,1.36345,0.648194
140,0.0171712,1.36372,0.648163
141,0.017424,1.36406,0.648172
142,0.0175005,1.36416,0.648197
143,0.0178605,1.36471,0.64822
144,0.0184652,1.36546,0.648221
145,0.0203036,1.36731,0.648114
146,0.0215175,1.36846,0.648016
147,0.0204302,1.36805,0.648408
148,0.0214281,1.3703,0.648618
149,0.0223174,1.37301,0.648909
