Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
0,-0.254291,-0.3562500000000002,0.405599
1,-0.254233,-0.3562500000000002,0.405566
2,-0.2541879999999999,-0.3562500000000002,0.405558
3,-0.254138,-0.3562800000000001,0.405534
4,-0.2541489999999999,-0.3563,0.405541
5,-0.2541549999999999,-0.3562800000000001,0.405528
6,-0.254227,-0.35623,0.405511
7,-0.254293,-0.3561700000000001,0.405509
9,-0.2543669999999999,-0.3560700000000001,0.405535
10,-0.2543289999999999,-0.35609,0.40556
11,-0.254289,-0.35609,0.405599
12,-0.254208,-0.35612,0.405639
13,-0.2541569999999999,-0.35613,0.405678
14,-0.2541759999999999,-0.3561400000000001,0.405708
15,-0.254235,-0.3561000000000001,0.405701
16,-0.2543629999999999,-0.35603,0.405708
19,-0.254499,-0.3559000000000001,0.405718
20,-0.2544729999999999,-0.3559000000000001,0.405743
21,-0.254422,-0.3559300000000001,0.405739
23,-0.254414,-0.3559400000000001,0.405768
24,-0.254528,-0.35589,0.405782
25,-0.2546969999999999,-0.35579,0.405782
26,-0.2548459999999999,-0.3557000000000001,0.40578
27,-0.254943,-0.3556400000000002,0.405803
30,-0.254727,-0.3557100000000002,0.405907
31,-0.254627,-0.35579,0.405932
32,-0.2545739999999999,-0.35586,0.405924
34,-0.254735,-0.3558100000000002,0.405872
35,-0.25492,-0.35568,0.40582
36,-0.2550949999999999,-0.3555900000000001,0.405759
38,-0.2552299999999999,-0.3555000000000001,0.405665
39,-0.255173,-0.35555,0.40566
40,-0.255073,-0.35562,0.405666
41,-0.2549929999999999,-0.3557000000000001,0.405682
42,-0.2549639999999999,-0.3557600000000001,0.405714
43,-0.254996,-0.35578,0.405737
44,-0.255107,-0.3557600000000001,0.405748
45,-0.2552259999999999,-0.35572,0.405766
47,-0.255368,-0.35568,0.40575
48,-0.255385,-0.35568,0.405759
49,-0.2553899999999999,-0.3557300000000001,0.405782
51,-0.2555249999999999,-0.3558100000000002,0.406027
52,-0.255689,-0.3557100000000002,0.406276
54,-0.2566799999999999,-0.3549300000000002,0.407171
56,-0.257509,-0.35395,0.407896
57,-0.25737,-0.35365,0.407983
58,-0.257295,-0.35338,0.408067
60,-0.2570489999999999,-0.3521100000000001,0.408955
61,-0.2567469999999999,-0.35064,0.409536
62,-0.2563899999999999,-0.34809,0.410152
64,-0.255254,-0.3406600000000002,0.410808
65,-0.254691,-0.33691,0.410907
66,-0.2538479999999999,-0.33202,0.411618
67,-0.252723,-0.3265100000000001,0.41267
68,-0.2509519999999999,-0.32016,0.414058
69,-0.2486179999999999,-0.3140100000000001,0.415382
70,-0.247557,-0.31243,0.414812
71,-0.246697,-0.3107500000000001,0.414216
73,-0.233664,-0.27637,0.421664
