Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.206462,0.935684,0.262955,28,24,18,168
1,-0.206506,0.935608,0.262834,28,24,18,168
2,-0.206489,0.935541,0.262713,28,24,18,168
3,-0.206246,0.935548,0.262662,28,24,18,168
4,-0.206204,0.935567,0.262634,28,24,18,168
5,-0.206397,0.935501,0.262486,28,24,18,168
6,-0.206473,0.935458,0.262414,28,24,18,168
7,-0.2065,0.935419,0.262427,28,24,18,168
8,-0.20644,0.935407,0.262446,28,24,18,168
9,-0.206322,0.935416,0.26248,28,24,18,168
10,-0.206275,0.935404,0.262506,28,24,18,168
11,-0.206342,0.935354,0.262527,28,24,18,168
12,-0.206468,0.935283,0.262502,28,24,18,168
13,-0.206606,0.935033,0.262428,28,24,18,168
14,-0.206396,0.934981,0.262373,28,24,18,168
15,-0.20646,0.934994,0.262394,28,24,18,168
16,-0.206524,0.934993,0.262381,28,24,18,168
17,-0.206728,0.93501,0.262338,28,24,18,168
18,-0.206727,0.935044,0.262324,28,24,18,168
19,-0.206692,0.935044,0.262298,28,24,18,168
20,-0.206574,0.935063,0.26234,28,24,18,168
21,-0.206512,0.935094,0.262385,28,24,18,168
22,-0.206487,0.935123,0.262434,28,24,18,168
23,-0.206615,0.935121,0.262402,28,24,18,168
24,-0.206722,0.935083,0.262339,28,24,18,168
25,-0.206878,0.935102,0.262297,28,24,18,168
26,-0.206897,0.935166,0.262315,28,24,18,168
27,-0.206774,0.935251,0.262338,28,24,18,168
28,-0.206745,0.935256,0.262322,28,24,18,168
29,-0.206918,0.935145,0.262275,28,24,18,168
30,-0.207034,0.935028,0.262173,28,24,18,168
31,-0.20732,0.934782,0.261951,28,24,18,168
32,-0.207311,0.934741,0.261897,28,24,18,168
33,-0.207283,0.934703,0.261878,28,24,18,168
34,-0.207325,0.934746,0.261894,28,24,18,168
35,-0.20741,0.934765,0.261896,28,24,18,168
36,-0.207565,0.934769,0.261806,28,24,18,168
37,-0.207617,0.934784,0.261802,28,24,18,168
38,-0.20765,0.934794,0.261799,28,24,18,168
39,-0.207618,0.934811,0.261802,28,24,18,168
40,-0.207526,0.934857,0.261839,28,24,18,168
41,-0.207454,0.934856,0.26183,28,24,18,168
42,-0.207458,0.934872,0.26184,28,24,18,168
43,-0.207622,0.934848,0.261768,28,24,18,168
44,-0.207727,0.934799,0.261669,28,24,18,168
45,-0.207707,0.934791,0.261632,28,24,18,168
46,-0.207661,0.934805,0.261647,28,24,18,168
47,-0.207599,0.934829,0.261686,28,24,18,168
48,-0.207491,0.934879,0.261841,28,24,18,168
49,-0.20754,0.934901,0.261903,28,24,18,168
50,-0.207624,0.934893,0.261918,28,24,18,168
51,-0.2078,0.934898,0.261919,28,24,18,168
52,-0.207825,0.934927,0.261937,28,24,18,168
53,-0.207802,0.93498,0.261991,28,24,18,168
54,-0.207717,0.935021,0.262036,28,24,18,168
55,-0.2076,0.93506,0.262124,28,24,18,168
56,-0.207487,0.935104,0.262207,28,24,18,168
57,-0.207541,0.935143,0.262314,28,24,18,168
58,-0.207598,0.935093,0.262348,28,24,18,168
59,-0.207528,0.934984,0.262322,28,24,18,168
60,-0.207434,0.934863,0.26234,28,24,18,168
61,-0.206289,0.934186,0.262359,28,24,18,168
62,-0.205602,0.933824,0.262299,28,24,18,168
63,-0.204793,0.933665,0.262388,28,24,18,168
64,-0.20425,0.93368,0.2627,28,24,18,168
65,-0.204901,0.933303,0.26419,28,24,18,168
66,-0.205303,0.933734,0.2652,28,24,18,168
67,-0.203984,0.931661,0.263838,28,24,18,168
68,-0.204133,0.931488,0.263954,28,24,18,168
69,-0.211589,0.951034,0.285702,28,24,18,168
70,-0.2199,0.963179,0.297792,28,24,18,168
71,-0.224844,0.970782,0.305103,28,24,18,168
72,-0.230031,0.979036,0.313019,28,24,18,168
73,-0.246927,1.00527,0.338532,28,24,18,168
74,-0.253893,1.01497,0.34807,28,24,18,168
75,-0.259993,1.02205,0.356222,28,24,18,168
76,-0.276451,1.04359,0.37615,28,24,18,168
77,-0.308575,1.08868,0.415826,28,24,18,168
78,-0.317443,1.10193,0.426085,28,24,18,168
79,-0.326604,1.11548,0.436046,28,24,18,168
80,-0.335067,1.12859,0.444574,28,24,18,168
81,-0.337801,1.13715,0.446095,28,24,18,168
82,-0.362155,1.16548,0.470809,28,24,18,168
83,-0.378118,1.18652,0.485907,28,24,18,168
84,-0.386075,1.19602,0.493797,28,24,18,168
85,-0.413346,1.22726,0.5141,28,24,18,168
86,-0.421792,1.23694,0.520373,28,24,18,168
87,-0.428938,1.24641,0.526315,28,24,18,168
88,-0.435979,1.25576,0.531685,28,24,18,168
89,-0.441216,1.26398,0.536092,28,24,18,168
90,-0.446691,1.27278,0.540861,28,24,18,168
91,-0.452785,1.2818,0.544979,28,24,18,168
92,-0.478436,1.314,0.557932,28,24,18,168
93,-0.483771,1.32229,0.56109,28,24,18,168
94,-0.489547,1.32806,0.563756,28,24,18,168
95,-0.49791,1.33989,0.568556,28,24,18,168
96,-0.502892,1.34599,0.570657,28,24,18,168
97,-0.514394,1.35636,0.572899,28,24,18,168
98,-0.517836,1.36245,0.574526,28,24,18,168
99,-0.521616,1.36815,0.575673,28,24,18,168
100,-0.529674,1.36961,0.574856,28,24,18,168
101,-0.536785,1.37519,0.575546,28,24,18,168
102,-0.542872,1.38138,0.576236,28,24,18,168
103,-0.546389,1.3835,0.575903,28,24,18,168
104,-0.550755,1.38433,0.574607,28,24,18,168
105,-0.559646,1.38693,0.571638,28,24,18,168
106,-0.568078,1.38786,0.567444,28,24,18,168
107,-0.570484,1.38886,0.566161,28,24,18,168
108,-0.572963,1.38905,0.564345,28,24,18,168
109,-0.574769,1.39062,0.563004,28,24,18,168
110,-0.578431,1.39408,0.559755,28,24,18,168
111,-0.579612,1.39623,0.55848,28,24,18,168
112,-0.585351,1.38335,0.551414,28,24,18,168
113,-0.589663,1.38198,0.544728,28,24,18,168
114,-0.590385,1.38275,0.543358,28,24,18,168
115,-0.588831,1.38478,0.544825,28,24,18,168
116,-0.584741,1.39407,0.549517,28,24,18,168
117,-0.584638,1.39675,0.550188,28,24,18,168
118,-0.585186,1.39846,0.550309,28,24,18,168
119,-0.586625,1.39792,0.549363,28,24,18,168
120,-0.587368,1.39397,0.547678,28,24,18,168
121,-0.587462,1.3927,0.547132,28,24,18,168
122,-0.587391,1.39182,0.546768,28,24,18,168
123,-0.587026,1.39265,0.547126,28,24,18,168
124,-0.586968,1.39329,0.547367,28,24,18,168
125,-0.587057,1.39342,0.547364,28,24,18,168
126,-0.587264,1.39297,0.547094,28,24,18,168
127,-0.587763,1.39106,0.546128,28,24,18,168
128,-0.587984,1.3899,0.545602,28,24,18,168
129,-0.588311,1.38776,0.544781,28,24,18,168
130,-0.588545,1.38782,0.544795,28,24,18,168
131,-0.588542,1.38785,0.54483,28,24,18,168
132,-0.588243,1.38777,0.544995,28,24,18,168
133,-0.589977,1.38679,0.543839,28,24,18,168
134,-0.590476,1.38724,0.543695,28,24,18,168
135,-0.590674,1.3873,0.543565,28,24,18,168
136,-0.590542,1.38731,0.543593,28,24,18,168
137,-0.589672,1.38711,0.544082,28,24,18,168
138,-0.589296,1.38721,0.544388,28,24,18,168
139,-0.589227,1.38756,0.544597,28,24,18,168
140,-0.589368,1.38878,0.544947,28,24,18,168
141,-0.587056,1.39039,0.546876,28,24,18,168
142,-0.586636,1.39048,0.547205,28,24,18,168
143,-0.585242,1.39254,0.549062,28,24,18,168
144,-0.58457,1.39309,0.549703,28,24,18,168
145,-0.584107,1.3934,0.550225,28,24,18,168
146,-0.582457,1.39426,0.551487,28,24,18,168
147,-0.577451,1.39742,0.555903,28,24,18,168
148,-0.569784,1.40441,0.563261,28,24,18,168
149,-0.567394,1.40661,0.56539,28,24,18,168
